1219018615,retweet
1593933550,retweet
5754698840,retweet
1762150092,retweet
3986009034,retweet
1528906573,retweet
3737972773,retweet
1749103375,retweet
1300296900,retweet
1662245660,retweet
1786478104,retweet
2612060570,retweet
3049921544,retweet
2543638965,retweet
5061736395,retweet
5306704459,retweet
2280250072,retweet
2145315721,retweet
1909999417,retweet
2598718121,retweet
3738015035,retweet
3739945672,retweet
2452393411,retweet
1891437930,retweet
2292019415,retweet
5837588033,retweet
2422957643,retweet
1822331353,retweet
1835812695,retweet
1495458525,retweet
3373824584,retweet
1221684892,retweet
2269443552,retweet
1678207644,retweet
2799368122,retweet
5796731205,retweet
3160227432,retweet
2883143800,retweet
2248449693,retweet
5725493700,retweet
3190764044,retweet
3362104962,retweet
3819063863,retweet
3223881353,retweet
1599649462,retweet
5288536777,retweet
5694918093,retweet
5803676251,retweet
1803772931,retweet
2219227283,retweet
2701159412,retweet
1868872221,retweet
5509822915,retweet
2325740512,retweet
3818327416,retweet
1642863087,retweet
2249587354,retweet
5590968872,retweet
1275849053,retweet
3633515512,retweet
3091134250,retweet
5236862922,retweet
1724166413,retweet
5460231226,retweet
5785421223,retweet
1875461433,retweet
1481944214,retweet
5143565212,retweet
1504046854,retweet
2163383424,retweet
2329114845,retweet
1257351624,retweet
5760446058,retweet
5103343408,retweet
1583437155,retweet
1490832227,retweet
3780338555,retweet
2606892862,retweet
2185516500,retweet
1768023074,retweet
1617242303,retweet
3674285440,retweet
1103147195,retweet
1736756855,retweet
2230536033,retweet
3277633243,retweet
2134338703,retweet
5601926859,retweet
3141880141,retweet
2832609980,retweet
5371503934,retweet
2093591281,retweet
2136375567,retweet
5038357928,retweet
3810430222,retweet
3772035143,retweet
2060903445,retweet
2029606437,retweet
3477007690,retweet
1481638480,retweet
1864823034,retweet
2519069512,retweet
2857429127,retweet
5374334058,retweet
1813510764,retweet
3568562537,retweet
1801150877,retweet
2453509963,retweet
1837948162,retweet
1734176157,retweet
2338803347,retweet
2750607101,retweet
2606899352,retweet
5094006484,retweet
1959341395,retweet
2935581753,retweet
1497035431,retweet
1777910895,retweet
1770917702,retweet
2569650920,retweet
3162856132,retweet
3953913189,retweet
2842067645,retweet
5314254621,retweet
3203653514,retweet
2804610542,retweet
2650509525,retweet
2714376390,retweet
1774698101,retweet
5813692425,retweet
1499014320,retweet
2464779113,retweet
1609167223,retweet
2882239752,retweet
2646963635,retweet
5558619283,retweet
5338765810,retweet
2925215361,retweet
5864157348,retweet
1809144300,retweet
5548643993,retweet
3692079411,retweet
3208675874,retweet
2624324155,retweet
1083178523,retweet
1899186257,retweet
2713686834,retweet
1684992301,retweet
1597081582,retweet
2231283485,retweet
2549578244,retweet
3942929375,retweet
2548864682,retweet
1620767105,retweet
1412779214,retweet
2682630973,retweet
5546656258,retweet
5705807515,retweet
1408883985,retweet
1074812874,retweet
2903375977,retweet
1144774391,retweet
2720863233,retweet
2293429280,retweet
1877690264,retweet
5866779456,retweet
5452888456,retweet
5137243971,retweet
3732568017,retweet
1073892630,retweet
3311696120,retweet
5764985814,retweet
2162804541,retweet
2638568115,retweet
1853425063,retweet
2631215081,retweet
1735708383,retweet
2106294700,retweet
3256220002,retweet
1708272477,retweet
5121650537,retweet
2362164935,retweet
2897139220,retweet
1283022704,retweet
2742198801,retweet
1683954217,retweet
1858408792,retweet
5327754188,retweet
1951145390,retweet
2930361645,retweet
5606617209,retweet
5611532670,retweet
2109287495,retweet
5532714543,retweet
2952496443,retweet
3248230355,retweet
2107493602,retweet
2481226074,retweet
2645822660,retweet
2487425621,retweet
5120842149,retweet
2301762597,retweet
3622517191,retweet
2047893792,retweet
1804374403,retweet
1368805177,retweet
2143349821,retweet
1765886132,retweet
5822945760,retweet
1973323735,retweet
1733486167,retweet
2484837201,retweet
3279710155,retweet
1340723374,retweet
5886582974,retweet
2915266354,retweet
5502589231,retweet
5404761127,retweet
2714169800,retweet
3177492545,retweet
5032187177,retweet
1796919152,retweet
1220861753,retweet
1585922627,retweet
1849992294,retweet
2230629853,retweet
3496709324,retweet
1786034475,retweet
1777411435,retweet
1800777265,retweet
5711529798,retweet
1775005853,retweet
31834268,retweet
1955794317,retweet
2168613091,retweet
1801826884,retweet
2725063771,retweet
5666528927,retweet
2062204527,retweet
2374240301,retweet
2820672184,retweet
2219238497,retweet
5045965455,retweet
2815609983,retweet
3041981495,retweet
2425047701,retweet
5330672434,retweet
1630461465,retweet
2272380281,retweet
2609763902,retweet
3514938052,retweet
1909203062,retweet
5603235712,retweet
2693029692,retweet
3145566644,retweet
3479290910,retweet
5160919378,retweet
1923222554,retweet
1667594910,retweet
3238094084,retweet
1496913734,retweet
2014635495,retweet
1093974672,retweet
1931620404,retweet
2893051183,retweet
5136888366,retweet
1824297445,retweet
5084695178,retweet
1880415967,retweet
2573119002,retweet
1841391791,retweet
1773083760,retweet
1988549407,retweet
1912548433,retweet
5667272865,retweet
3167752321,retweet
2778245250,retweet
3186199183,retweet
3224547527,retweet
5532679736,retweet
1746606030,retweet
3948635268,retweet
5027300482,retweet
2116182794,retweet
1762835144,retweet
5800254286,retweet
3140912437,retweet
1759538935,retweet
1628958294,retweet
3979748972,retweet
5450873069,retweet
3173951675,retweet
2519323870,retweet
2499564002,retweet
5338684067,retweet
1700905103,retweet
1322308864,retweet
3480783093,retweet
2287832121,retweet
5130405968,retweet
5198875204,retweet
2975534600,retweet
5724569942,retweet
2667630401,retweet
5665162965,retweet
2828585100,retweet
3099243183,retweet
3503816804,retweet
2606908714,retweet
3905426075,retweet
2967437790,retweet
1974709505,retweet
2770887360,retweet
2606919782,retweet
2548346130,retweet
2285584851,retweet
2299772155,retweet
5612110759,retweet
1949112803,retweet
2518349655,retweet
5584231065,retweet
1282871591,retweet
2123298493,retweet
5812136799,retweet
2407164627,retweet
1944391067,retweet
2156460415,retweet
1865080691,retweet
5230185123,retweet
1743578995,retweet
5667037863,retweet
1707891721,retweet
2640805410,retweet
2936059657,retweet
2365996222,retweet
2097927920,retweet
3914383831,retweet
1402138343,retweet
2647037061,retweet
5575440326,retweet
2005460655,retweet
2516683113,retweet
1288764341,retweet
3842689583,retweet
2490331053,retweet
1787900610,retweet
2611388023,retweet
1463672343,retweet
1691988191,retweet
1804080767,retweet
1866129423,retweet
1867099473,retweet
3820102554,retweet
1763027612,retweet
1870796082,retweet
1897599085,retweet
5878566379,retweet
1876879003,retweet
1497390470,retweet
1770774117,retweet
2195696914,retweet
2808097272,retweet
5885107531,retweet
3173184101,retweet
2739287981,retweet
5626342815,retweet
3878180537,retweet
1796676387,retweet
1757258093,retweet
1970243233,retweet
2175176081,retweet
2702301030,retweet
1890465392,retweet
3654918620,retweet
5441365868,retweet
2215605707,retweet
1320399634,retweet
2583592444,retweet
2149416084,retweet
1497162881,retweet
2254646594,retweet
2230933637,retweet
1295609983,retweet
5125934076,retweet
1602575061,retweet
3786519204,retweet
1928981931,retweet
2408634377,retweet
5176615750,retweet
2121667213,retweet
5764958556,retweet
5329680739,retweet
1826710287,retweet
5815330839,retweet
5099202052,retweet
2711480971,retweet
5578729301,retweet
5703871014,retweet
5112489730,retweet
2876909487,retweet
5613738961,retweet
5030917664,retweet
3946515680,retweet
2984695154,retweet
1253318443,retweet
2231241171,retweet
3735683755,retweet
5897573860,retweet
1910440104,retweet
2323195050,retweet
3804992722,retweet
1901069411,retweet
5564224391,retweet
3941094672,retweet
1410551071,retweet
5782274993,retweet
3156182414,retweet
3228839174,retweet
1995135681,retweet
5652053359,retweet
1775994523,retweet
5261816225,retweet
2710878191,retweet
1789376204,retweet
2578179524,retweet
2871253510,retweet
1603132735,retweet
3104885167,retweet
5461233752,retweet
2173825475,retweet
5628091469,retweet
3715641912,retweet
1740924090,retweet
5065604042,retweet
1748466473,retweet
3830161262,retweet
1323441873,retweet
5229280579,retweet
1301730525,retweet
2745148953,retweet
5726836571,retweet
2775958962,retweet
5483568868,retweet
2517830513,retweet
1565438625,retweet
2713155842,retweet
5362336233,retweet
1301904252,retweet
5457423998,retweet
3856911705,retweet
1783500451,retweet
2090157920,retweet
1808120942,retweet
2060127212,retweet
3618099141,retweet
1724597844,retweet
1682021943,retweet
5508488109,retweet
1834188292,retweet
1645776681,retweet
2231256045,retweet
1254170035,retweet
2844183630,retweet
3733371872,retweet
5111033706,retweet
5762501549,retweet
2241592845,retweet
1822057737,retweet
5637534533,retweet
1838620272,retweet
1649219814,retweet
1745719040,retweet
1854343754,retweet
1294014735,retweet
1271185611,retweet
3405864970,retweet
1269836580,retweet
2970036311,retweet
2836135230,retweet
1977084287,retweet
2175199144,retweet
1939702442,retweet
2934690537,retweet
5854488786,retweet
1801734354,retweet
5016381549,retweet
1609875432,retweet
3870807478,retweet
2316707421,retweet
1941657835,retweet
1871089417,retweet
2475427814,retweet
1567659565,retweet
5654417945,retweet
1575619643,retweet
3023130440,retweet
2652162890,retweet
2129268954,retweet
1768825247,retweet
2657026753,retweet
2091076344,retweet
3991933704,retweet
2714167154,retweet
1694554704,retweet
5658725058,retweet
1427406340,retweet
3401191764,retweet
2010577105,retweet
3165687050,retweet
1632875545,retweet
1773866444,retweet
1551634187,retweet
2560754817,retweet
1733672497,retweet
3198036037,retweet
1063236994,retweet
2764517242,retweet
2774737827,retweet
1514725601,retweet
3948458235,retweet
1495452561,retweet
5039775130,retweet
3125368511,retweet
2323668352,retweet
1727006174,retweet
2612799563,retweet
5685899643,retweet
3204156530,retweet
5802638331,retweet
1959210547,retweet
2628297355,retweet
1497714867,retweet
5541013298,retweet
2629911730,retweet
2208246771,retweet
2945055492,retweet
2588026584,retweet
2677042071,retweet
1639127253,retweet
2176946705,retweet
1338667624,retweet
1005570772,retweet
5357670210,retweet
5606776084,retweet
2649324083,retweet
1740825655,retweet
2868354490,retweet
3968767796,retweet
5868473400,retweet
1938603757,retweet
5838221145,retweet
3474488734,retweet
5198084252,retweet
1748095995,retweet
3165017441,retweet
3556817832,retweet
3269471954,retweet
2033299174,retweet
2047613403,retweet
5613235017,retweet
2061710510,retweet
1496825941,retweet
1375932120,retweet
2150162074,retweet
2248621021,retweet
2606885814,retweet
2712297332,retweet
3016684175,retweet
2395587087,retweet
2505894464,retweet
1740697210,retweet
1651047542,retweet
5634806670,retweet
5538649935,retweet
2501273972,retweet
2909406375,retweet
5864358900,retweet
3154810532,retweet
5709996109,retweet
2830283884,retweet
5113022470,retweet
3488105464,retweet
5406058528,retweet
1237447643,retweet
1775971672,retweet
2093964404,retweet
2294650094,retweet
3231047610,retweet
3957924442,retweet
2846652850,retweet
5699615834,retweet
1098618600,retweet
5646773672,retweet
3913887849,retweet
5212268104,retweet
3075853795,retweet
1791125121,retweet
3923960539,retweet
2614293032,retweet
2297694811,retweet
1753105021,retweet
3092386187,retweet
2134518067,retweet
2521277214,retweet
1678128980,retweet
5084445816,retweet
5882339855,retweet
5563680406,retweet
1932576551,retweet
2184728493,retweet
3779338642,retweet
2983328944,retweet
5253416956,retweet
1876829375,retweet
3825083840,retweet
5267970860,retweet
2712352404,retweet
1685158110,retweet
3701543895,retweet
5667879229,retweet
5395970052,retweet
1735373401,retweet
5091912327,retweet
2167446614,retweet
5634088182,retweet
1690814841,retweet
1865020512,retweet
1735425115,retweet
5842047165,retweet
1863345764,retweet
2737550397,retweet
2699330534,retweet
5385182891,retweet
1602259763,retweet
1649522970,retweet
1609735332,retweet
5664112739,retweet
3849150519,retweet
1986352853,retweet
2606942864,retweet
3845207445,retweet
1847431123,retweet
1765704812,retweet
2098901253,retweet
2744087581,retweet
1672404243,retweet
2403912521,retweet
2127461751,retweet
1778204685,retweet
1665921522,retweet
2611995487,retweet
1753033432,retweet
5180335506,retweet
2269103954,retweet
1180291890,retweet
2393857144,retweet
1896685204,retweet
3262265480,retweet
2493592183,retweet
1210417191,retweet
2826595820,retweet
5747171173,retweet
1793610454,retweet
1316222597,retweet
5576140762,retweet
3167735565,retweet
1744257311,retweet
2606843472,retweet
1781188483,retweet
5166216276,retweet
1926495917,retweet
1913199693,retweet
2205043320,retweet
5528410067,retweet
5114139230,retweet
2606903142,retweet
5429611217,retweet
2497028981,retweet
2794283127,retweet
5194880993,retweet
3022544885,retweet
1253397461,retweet
3214649904,retweet
1866933663,retweet
2173849572,retweet
2277080151,retweet
2230826900,retweet
5042958097,retweet
2712015763,retweet
2723635982,retweet
2305912580,retweet
2095843895,retweet
1626436722,retweet
1233522544,retweet
2611934777,retweet
1960785875,retweet
1840759352,retweet
2413523023,retweet
5547995939,retweet
2691654413,retweet
2256171801,retweet
3088945540,retweet
2434201494,retweet
2689280541,retweet
3427680702,retweet
5286202611,retweet
1446879637,retweet
1701404307,retweet
1871282724,retweet
5250011990,retweet
2397485727,retweet
5584328551,retweet
2253653682,retweet
1690939625,retweet
1017822974,retweet
5444146511,retweet
1496863785,retweet
1880650027,retweet
3810928079,retweet
1147562814,retweet
1769638277,retweet
5851185687,retweet
1907915273,retweet
1770891687,retweet
1899655334,retweet
5752523281,retweet
5799363989,retweet
2082892671,retweet
2657255683,retweet
1865291930,retweet
1687435931,retweet
3745333493,retweet
1704750133,retweet
2040909313,retweet
2851179962,retweet
5663415384,retweet
1659411897,retweet
3210560623,retweet
5878812345,retweet
3329690362,retweet
1688795851,retweet
1907166177,retweet
5645893201,retweet
5480046527,retweet
3896376545,retweet
1780853173,retweet
3238362920,retweet
2693495330,retweet
2465987490,retweet
3621063125,retweet
1968909041,retweet
3146688305,retweet
2270426592,retweet
1566548691,retweet
1406514242,retweet
2196649937,retweet
2089721401,retweet
1374065354,retweet
2300497550,retweet
3082733222,retweet
5173736345,retweet
1307073800,retweet
1830370570,retweet
3271326991,retweet
1685991923,retweet
2631153863,retweet
1496846867,retweet
3630503394,retweet
1753254433,retweet
2309392464,retweet
3175927054,retweet
1656469702,retweet
1782865325,retweet
5262333305,retweet
1931238691,retweet
2615651844,retweet
2134652353,retweet
1693054775,retweet
3919678163,retweet
1820776417,retweet
1914503375,retweet
1775467911,retweet
1308236857,retweet
1544062044,retweet
5863626590,retweet
3671519134,retweet
5171902378,retweet
2368236290,retweet
5548066047,retweet
1910463202,retweet
5095950706,retweet
1987987811,retweet
1402829437,retweet
3530310104,retweet
5098547539,retweet
2648702524,retweet
2741136977,retweet
1834256871,retweet
3490465174,retweet
1865870225,retweet
1629898120,retweet
3964195632,retweet
5605379215,retweet
1799976244,retweet
2921021175,retweet
1864528464,retweet
2174823785,retweet
3684280931,retweet
2682077455,retweet
2719150250,retweet
2958393353,retweet
2567198343,retweet
5121200687,retweet
2478442927,retweet
2708857767,retweet
5663777127,retweet
2607952380,retweet
5676230287,retweet
1789316093,retweet
2686936893,retweet
1567762360,retweet
5341763081,retweet
1768008414,retweet
3773125610,retweet
3974316578,retweet
2070684805,retweet
1236779724,retweet
5547568925,retweet
2607187334,retweet
5848024937,retweet
1253846303,retweet
2480398342,retweet
2862232432,retweet
5158226129,retweet
1803554510,retweet
5696270328,retweet
3855369103,retweet
1748809863,retweet
1022388392,retweet
5760384928,retweet
1742266545,retweet
3866217013,retweet
2317862447,retweet
5234196544,retweet
5518114254,retweet
1548929714,retweet
1974945511,retweet
1189295834,retweet
5642717872,retweet
2283553993,retweet
1435367374,retweet
1211021130,retweet
1872726057,retweet
3024307461,retweet
5664614383,retweet
1868493575,retweet
3108811373,retweet
2418433987,retweet
2147144254,retweet
1496846495,retweet
3208909571,retweet
1678011322,retweet
1901636615,retweet
1909134732,retweet
1517916214,retweet
5625133989,retweet
2743109143,retweet
1922988752,retweet
3537008694,retweet
3182943460,retweet
1748927751,retweet
5075056335,retweet
5622353871,retweet
3815170470,retweet
2608104465,retweet
1936010292,retweet
5148911891,retweet
2172957530,retweet
3291233404,retweet
2647661854,retweet
1902498897,retweet
2550997054,retweet
3780778591,retweet
2214838982,retweet
1733745424,retweet
5594663200,retweet
3919522918,retweet
5089272035,retweet
2147543547,retweet
5472775635,retweet
3177527181,retweet
1374165090,retweet
5269153954,retweet
5723483966,retweet
5674525155,retweet
5668145767,retweet
2434595460,retweet
3208926445,retweet
3789302855,retweet
1829950944,retweet
1762189653,retweet
1806150205,retweet
1974236517,retweet
5880134130,retweet
2882711442,retweet
1897377317,retweet
2183583804,retweet
5348375043,retweet
3433726324,retweet
1496924574,retweet
3237071730,retweet
2011603547,retweet
1977487213,retweet
1263134294,retweet
5864253391,retweet
2645006320,retweet
3210380285,retweet
5426922278,retweet
2286949072,retweet
3260922824,retweet
1764391090,retweet
2310494312,retweet
1686641005,retweet
3018237163,retweet
2591929872,retweet
1768121011,retweet
1842654303,retweet
1809098785,retweet
1853472775,retweet
3569314904,retweet
5840746716,retweet
1923558834,retweet
1718699234,retweet
5470452646,retweet
1815694905,retweet
2638574944,retweet
5239241553,retweet
1654712513,retweet
1775019491,retweet
2931566805,retweet
3675857830,retweet
2472782624,retweet
2734728180,retweet
1882838141,retweet
5707187503,retweet
3194506490,retweet
2743265680,retweet
1980768563,retweet
2293172422,retweet
1757639867,retweet
1882716230,retweet
2424097104,retweet
1649155730,retweet
5669604326,retweet
5836504854,retweet
1623129724,retweet
5264645669,retweet
2997290341,retweet
3201769621,retweet
5641577442,retweet
2117508734,retweet
1623967801,retweet
1769888177,retweet
5605514729,retweet
5559397160,retweet
5705706084,retweet
1856643327,retweet
1198442164,retweet
1940797061,retweet
1864696473,retweet
3985297886,retweet
1949198067,retweet
2794631974,retweet
1132311174,retweet
1841491155,retweet
1667480033,retweet
1794242482,retweet
5662171613,retweet
1895327843,retweet
1739746697,retweet
3274166532,retweet
1809309095,retweet
2811414517,retweet
1748674362,retweet
2698088380,retweet
1631180930,retweet
2284416161,retweet
5178549320,retweet
5694651808,retweet
3368341440,retweet
2437364874,retweet
2135822543,retweet
1845474292,retweet
1640172871,retweet
5872924975,retweet
5226261078,retweet
3053154652,retweet
3083672802,retweet
1970747980,retweet
2820706883,retweet
1497176560,retweet
5218730831,retweet
5732259263,retweet
1803582653,retweet
5780209867,retweet
5223623954,retweet
1961826443,retweet
1781922827,retweet
1768580320,retweet
5054152769,retweet
2389488711,retweet
3113197357,retweet
1676969432,retweet
2647081007,retweet
3328208574,retweet
5730197522,retweet
2437369371,retweet
2834844762,retweet
5892381058,retweet
2619757360,retweet
3965654675,retweet
5109617761,retweet
2631016945,retweet
2219064012,retweet
2610128503,retweet
5488237482,retweet
1214074324,retweet
2809212554,retweet
2518934373,retweet
2651735940,retweet
5667879972,retweet
5883035617,retweet
1847568684,retweet
3831084116,retweet
3127317494,retweet
2213199445,retweet
5857330918,retweet
2488424752,retweet
2479801784,retweet
1751382093,retweet
1685161694,retweet
2626658043,retweet
5605694338,retweet
1832452643,retweet
2173284917,retweet
3365355414,retweet
5366645237,retweet
1637739707,retweet
2619081145,retweet
1453874424,retweet
3866519978,retweet
2606814572,retweet
2518317185,retweet
1822758587,retweet
2703907413,retweet
5146909253,retweet
1735882701,retweet
2287189322,retweet
2930177804,retweet
1756788837,retweet
2042750147,retweet
5186322697,retweet
1764391503,retweet
2231350825,retweet
1977336135,retweet
2912610540,retweet
5049178298,retweet
2783265085,retweet
2982630141,retweet
2282044522,retweet
5642554517,retweet
5608719713,retweet
5705221157,retweet
1299921963,retweet
5520218502,retweet
1368589977,retweet
2827474380,retweet
1657454994,retweet
2537380453,retweet
1762296404,retweet
1655905590,retweet
2641636423,retweet
2971804112,retweet
1684478613,retweet
2279366162,retweet
5296325249,retweet
3927379460,retweet
5860317367,retweet
5444579489,retweet
3847782259,retweet
2805326271,retweet
5096868621,retweet
1458470903,retweet
1266610630,retweet
5336840003,retweet
5845611093,retweet
1278753834,retweet
5629382874,retweet
5582016166,retweet
5394993649,retweet
3156253654,retweet
2729273811,retweet
5335743089,retweet
5694328373,retweet
2672016055,retweet
3341668314,retweet
3248249390,retweet
3327256582,retweet
2650257612,retweet
2045843190,retweet
1768006845,retweet
5836209990,retweet
2192513382,retweet
5770221964,retweet
5750309202,retweet
5884709671,retweet
2432550377,retweet
2297326874,retweet
1811485657,retweet
5164989850,retweet
5201925838,retweet
1728085193,retweet
1617895252,retweet
5146473260,retweet
3716243842,retweet
5067389743,retweet
1853461171,retweet
1796950552,retweet
2860967384,retweet
3463207204,retweet
1784066750,retweet
5692354240,retweet
3801054529,retweet
1966390337,retweet
5109969550,retweet
5251996310,retweet
3738352771,retweet
2647033131,retweet
1662495630,retweet
2122230105,retweet
2014879285,retweet
1866729943,retweet
2231296431,retweet
3123052371,retweet
1666003507,retweet
3125368791,retweet
1814956030,retweet
5824848313,retweet
1416237723,retweet
1737628440,retweet
2478954254,retweet
5772593957,retweet
2912478215,retweet
3777745711,retweet
5214070349,retweet
5262586640,retweet
5609318641,retweet
3505920073,retweet
1242799883,retweet
3291478507,retweet
5663438425,retweet
5448124820,retweet
3461350924,retweet
2235042922,retweet
2530520950,retweet
3195941251,retweet
2185636134,retweet
2606912002,retweet
3178507683,retweet
5590963756,retweet
5584448966,retweet
2491859160,retweet
1149665262,retweet
1769932185,retweet
2294871555,retweet
1861477054,retweet
1593667057,retweet
3214976497,retweet
2820905630,retweet
1320153481,retweet
1366070853,retweet
3051576325,retweet
3988897007,retweet
1655449275,retweet
2703392187,retweet
5519107909,retweet
2528304803,retweet
3263053675,retweet
2540774152,retweet
1515524573,retweet
3283836867,retweet
1889292063,retweet
1794308181,retweet
1463707815,retweet
2820962932,retweet
1751724424,retweet
2495795307,retweet
1198367585,retweet
5506614901,retweet
3098761573,retweet
1996596531,retweet
2212875685,retweet
1689557694,retweet
2231305221,retweet
1954112871,retweet
5694062231,retweet
5834503091,retweet
1433680664,retweet
1558725752,retweet
3103898980,retweet
5544365270,retweet
2630318803,retweet
1826590022,retweet
5540681648,retweet
2297255040,retweet
1170507980,retweet
1310576097,retweet
1870002657,retweet
1791674237,retweet
1860767814,retweet
2797070163,retweet
3813113336,retweet
1135911342,retweet
5592610310,retweet
1575301177,retweet
5014862797,retweet
2174252633,retweet
1401305402,retweet
1926153005,retweet
5711077653,retweet
5629104525,retweet
3690384553,retweet
2543795794,retweet
5515336942,retweet
3060927853,retweet
1227758934,retweet
5318525821,retweet
3781929917,retweet
1896833394,retweet
5247857343,retweet
1703358167,retweet
2243789275,retweet
5363646680,retweet
5715437334,retweet
3987380227,retweet
3054324355,retweet
1693936350,retweet
5433438933,retweet
3574598055,retweet
2686579097,retweet
1869654754,retweet
2571350940,retweet
2399301482,retweet
1771295435,retweet
1222221682,retweet
3992640550,retweet
3201830484,retweet
2102128257,retweet
1852855013,retweet
1956974314,retweet
3930986143,retweet
1932835417,retweet
2802857142,retweet
5826311775,retweet
2614876681,retweet
2724201842,retweet
1761500900,retweet
1876516967,retweet
3510756495,retweet
2893842027,retweet
5699464819,retweet
2629760841,retweet
1893214463,retweet
1774607627,retweet
2978665701,retweet
2858116862,retweet
2322870610,retweet
2031575803,retweet
1672345224,retweet
2415286591,retweet
5115706859,retweet
2281008613,retweet
5511078447,retweet
3392867054,retweet
2338816763,retweet
5800399794,retweet
1096778425,retweet
1946127462,retweet
87983671,retweet
5678955290,retweet
5252088066,retweet
2645996150,retweet
2827678147,retweet
3660588277,retweet
2590643784,retweet
1940464153,retweet
1452464313,retweet
1774584805,retweet
2163651761,retweet
1762727430,retweet
2182151220,retweet
5865530991,retweet
5664257294,retweet
5451803419,retweet
1483330984,retweet
2347175691,retweet
2606875360,retweet
2705478317,retweet
1344042817,retweet
2732644074,retweet
1890558837,retweet
2648732522,retweet
1827497444,retweet
1964213794,retweet
5537890222,retweet
5736133337,retweet
2413774550,retweet
2975862435,retweet
2710021150,retweet
1414076613,retweet
2047301704,retweet
5602219608,retweet
1977889092,retweet
2431578944,retweet
3784197524,retweet
5610355016,retweet
1807135005,retweet
1197863207,retweet
5395209695,retweet
5861617149,retweet
2606880752,retweet
5581772166,retweet
